timestamp,x,y,z
1456703940183118,0.181152,-0.7924800000000001,0.6108399999999999
1456703940199117,0.18212899999999999,-0.790039,0.617676
1456703940221663,0.180176,-0.775879,0.6235350000000001
1456703940245138,0.17724600000000001,-0.786621,0.618164
1456703940260138,0.175781,-0.783691,0.611328
1456703940281140,0.174316,-0.7768550000000001,0.606934
1456703940306173,0.170898,-0.7929689999999999,0.596191
1456703940359613,0.18066400000000002,-0.7983399999999999,0.606445
1456703940360368,0.176758,-0.789551,0.6132810000000001
1456703940368561,0.17627,-0.790039,0.608887
1456703940383399,0.175781,-0.7875979999999999,0.611328
1456703940402364,0.175781,-0.788574,0.612305
1456703940425885,0.181152,-0.78418,0.619629
1456703940440425,0.174316,-0.775879,0.6210939999999999
1456703940486604,0.17040999999999998,-0.780273,0.617188
1456703940489394,0.18066400000000002,-0.791992,0.614746
1456703940506463,0.183105,-0.786133,0.6035159999999999
1456703940522135,0.175293,-0.7856449999999999,0.611328
1456703940544407,0.16650399999999999,-0.782227,0.598633
1456703940566408,0.17627,-0.784668,0.6030270000000001
1456703940582411,0.17334000000000002,-0.7910159999999999,0.594238
1456703940604653,0.16503900000000002,-0.782227,0.6079100000000001
1456703940626917,0.159668,-0.779297,0.6035159999999999
1456703940641459,0.17236300000000002,-0.786621,0.612793
1456703940664664,0.175781,-0.795898,0.620117
1456703940687636,0.17334000000000002,-0.794922,0.616699
1456703940701427,0.161133,-0.804199,0.62793
1456703940724958,0.157227,-0.807129,0.626953
1456703940746958,0.14941400000000002,-0.8081050000000001,0.640625
1456703940762155,0.15087899999999999,-0.804199,0.635254
1456703940784124,0.150391,-0.80957,0.628418
1456703940807128,0.152832,-0.8168949999999999,0.6137699999999999
1456703940821906,0.16162100000000001,-0.817871,0.6210939999999999
1456703940843190,0.14599600000000001,-0.810547,0.637695
1456703940867190,0.133301,-0.7700199999999999,0.6210939999999999
1456703940881200,0.143066,-0.7827149999999999,0.6152340000000001
1456703940903193,0.15576199999999998,-0.8085939999999999,0.633301
1456703940926705,0.166016,-0.790039,0.647461
1456703940941205,0.15576199999999998,-0.7856449999999999,0.6464840000000001
1456703940963206,0.14502,-0.777832,0.631836
1456703940986207,0.172852,-0.781738,0.62793
1456703941002209,0.17627,-0.784668,0.609863
1456703941023959,0.174805,-0.763184,0.605957
1456703941046220,0.168945,-0.7773439999999999,0.593262
1456703941061220,0.16162100000000001,-0.7695310000000001,0.6030270000000001
1456703941083221,0.140625,-0.772949,0.6293949999999999
1456703941106222,0.12207,-0.752441,0.616699
1456703941122729,0.12646500000000002,-0.7700199999999999,0.6137699999999999
1456703941143235,0.132324,-0.8032229999999999,0.6206050000000001
1456703941166236,0.129883,-0.801758,0.643066
1456703941182237,0.10839800000000001,-0.786133,0.654297
1456703941203238,0.08300779999999999,-0.781738,0.686523
1456703941226745,0.06835939999999999,-0.7768550000000001,0.704102
1456703941242251,0.044433600000000004,-0.7456050000000001,0.6972659999999999
1456703941263252,0.038574199999999996,-0.750977,0.7045899999999999
1456703941286254,0.052246100000000004,-0.750488,0.7202149999999999
1456703941302254,0.0786133,-0.749023,0.717773
1456703941323762,0.0795898,-0.723633,0.716309
1456703941346268,0.125977,-0.746582,0.6914060000000001
1456703941362269,0.146973,-0.735352,0.695313
1456703941383269,0.146973,-0.671875,0.673828
1456703941406472,0.148926,-0.708496,0.653809
1456703941423067,0.182617,-0.765625,0.630371
1456703941443380,0.205078,-0.7407229999999999,0.641113
1456703941466186,0.178223,-0.692871,0.641602
1456703941482182,0.139648,-0.676758,0.6445310000000001
1456703941503183,0.158691,-0.7592770000000001,0.6420899999999999
1456703941526934,0.168945,-0.7929689999999999,0.668945
1456703941542397,0.125,-0.7226560000000001,0.674805
1456703941565400,0.12451199999999998,-0.6889649999999999,0.688477
1456703941586737,0.128418,-0.706055,0.711426
1456703941602402,0.121582,-0.725586,0.688477
1456703941624002,0.11718800000000001,-0.760254,0.708496
1456703941646024,0.121582,-0.75293,0.699707
1456703941663025,0.137207,-0.733398,0.7148439999999999
1456703941684185,0.118652,-0.700195,0.7202149999999999
1456703941707186,0.09667970000000001,-0.7148439999999999,0.727539
1456703941722552,0.11035199999999999,-0.7563479999999999,0.71582
1456703941743064,0.135742,-0.7436520000000001,0.7304689999999999
1456703941766063,0.115723,-0.710449,0.727539
1456703941788063,0.102539,-0.710938,0.739258
1456703941803064,0.0859375,-0.7456050000000001,0.727539
1456703941827013,0.100098,-0.744629,0.732422
1456703941848474,0.118164,-0.7075199999999999,0.734863
1456703941863475,0.117676,-0.677246,0.720703
1456703941886753,0.11523399999999999,-0.663574,0.7246090000000001
1456703941908477,0.10790999999999999,-0.674316,0.7231449999999999
1456703941923488,0.09814450000000001,-0.685059,0.7226560000000001
1456703941946493,0.12207,-0.695313,0.7231449999999999
1456703941968499,0.14013699999999998,-0.689453,0.7250979999999999
1456703941985496,0.130859,-0.7148439999999999,0.7094729999999999
1456703942006532,0.118164,-0.669434,0.694824
1456703942028953,0.13037100000000001,-0.633789,0.711426
1456703942043901,0.126953,-0.641113,0.716309
1456703942067120,0.112793,-0.677246,0.742676
1456703942089091,0.0942383,-0.68457,0.733398
1456703942105906,0.09960939999999999,-0.654297,0.722168
1456703942127003,0.11181600000000001,-0.658691,0.730957
1456703942148213,0.11035199999999999,-0.6757810000000001,0.744629
1456703942165211,0.112793,-0.6621090000000001,0.7871090000000001
1456703942186481,0.0795898,-0.659668,0.774414
1456703942208500,0.10986300000000002,-0.6601560000000001,0.760254
1456703942226137,0.120117,-0.6704100000000001,0.746582
1456703942246803,0.119629,-0.676758,0.739746
